jung,result
Hecarim,1
Gragas,1
Kayn,1
Elise,1
Rengar,1
Jarvan IV,0
Kayn,0
Evelynn,1
Vi,1
Karthus,1
Garen,0
Jarvan IV,1
Jarvan IV,1
Rammus,0
Jarvan IV,0
Rammus,1
Ivern,0
Kha'Zix,1
Neeko,1
Kha'Zix,1
Camille,1
Gragas,1
Lee Sin,1
Sejuani,1
Sejuani,1
Jarvan IV,1
Aatrox,1
Sejuani,1
Ryze,1
Jarvan IV,1
Trundle,1
Xin Zhao,1
Ryze,1
Kayn,1
Jarvan IV,1
Lee Sin,1
Ekko,1
Nunu & Willump,1
Lee Sin,1
Kha'Zix,1
Poppy,1
Elise,1
Kha'Zix,1
Vi,1
Rek'Sai,0
Vi,1
Lee Sin,0
Olaf,0
Xin Zhao,1
Jarvan IV,1
Gragas,0
Lee Sin,1
Sylas,0
Xin Zhao,1
Trundle,1
Hecarim,1
Kha'Zix,1
Rengar,0
Volibear,1
Olaf,1
Kayn,0
Elise,1
Kayn,1
Olaf,0
Karthus,1
Kindred,1
Hecarim,1
Rek'Sai,1
Nunu & Willump,0
Olaf,1
Rek'Sai,1
Elise,1
Aatrox,1
Sylas,1
Olaf,1
Lee Sin,1
Rek'Sai,1
Rumble,1
Kindred,0
Rengar,1
Shaco,1
Elise,1
Warwick,1
Lee Sin,1
Lee Sin,1
Rengar,1
Gragas,1
Trundle,0
Rammus,0
Kindred,1
Jarvan IV,1
Vi,1
Sejuani,1
Hecarim,1
Gragas,0
Nidalee,1
Nidalee,0
Ivern,1
Hecarim,1
Hecarim,1
Hecarim,1
Kha'Zix,1
Kayn,1
Master Yi,1
Jax,1
Kha'Zix,1
Rengar,1
Kayn,1
Gragas,1
Kayn,1
Zac,1
Hecarim,1
Elise,0
Hecarim,0
Hecarim,1
Jarvan IV,1
Sejuani,1
Sejuani,1
Elise,0
Olaf,1
Nunu & Willump,1
Hecarim,1
Ivern,1
Olaf,1
Sejuani,1
Hecarim,1
Evelynn,1
Aatrox,1
Master Yi,1
Lee Sin,1
Taliyah,1
Lee Sin,1
Jarvan IV,1
Master Yi,0
Hecarim,0
Gragas,1
Gragas,1
Elise,0
Shaco,1
Lee Sin,0
Elise,1
Vi,1
Rengar,1
Rek'Sai,1
Kindred,1
Shaco,1
Taliyah,1
Karthus,1
Taliyah,1
Kayn,1
Karthus,1
Master Yi,1
Taliyah,1
Rengar,1
Lee Sin,1
Ryze,1
Sylas,1
Kayn,1
Olaf,1
Kindred,1
Sejuani,1
Kindred,1
Elise,1
Rek'Sai,0
Olaf,0
Sejuani,1
Karthus,1
Rek'Sai,1
Sejuani,0
Lee Sin,1
Gragas,0
Lee Sin,0
Kindred,1
Olaf,1
Aatrox,1
Kha'Zix,1
Olaf,1
Elise,0
Lee Sin,0
Karthus,0
Jarvan IV,1
Kindred,1
Karthus,0
Gragas,1
Lee Sin,1
Lee Sin,1
Sejuani,1
Sejuani,1
Lee Sin,1
Taliyah,1
Kindred,1
Lee Sin,1
Hecarim,0
Evelynn,1
Rek'Sai,1
Kha'Zix,1
