jung,result
Gragas,1
Graves,1
Nunu & Willump,1
Kayn,0
Elise,1
Aatrox,1
Kindred,1
Sejuani,1
Gragas,1
Aatrox,1
Xin Zhao,1
Kindred,1
Kindred,1
Sejuani,0
Sejuani,1
Rek'Sai,1
Jarvan IV,1
Sejuani,1
Taliyah,0
Lee Sin,1
Hecarim,0
Gragas,0
Taliyah,0
Taliyah,1
Sejuani,1
Olaf,1
Rek'Sai,0
Lee Sin,1
Sylas,0
Kindred,1
Olaf,0
Sejuani,1
Karthus,1
Camille,1
Elise,1
Gragas,0
Xin Zhao,1
Elise,1
Kindred,1
Kai'Sa,1
Taliyah,1
Nidalee,1
Lee Sin,0
Olaf,1
Elise,1
Taliyah,1
Elise,0
Karthus,0
Lee Sin,1
Sejuani,1
Sejuani,0
Urgot,1
Lee Sin,1
Taliyah,1
Elise,0
Kindred,1
Olaf,0
Olaf,1
Olaf,1
Olaf,0
Kindred,1
Gragas,1
Xin Zhao,1
Taliyah,1
Rek'Sai,1
Kha'Zix,1
Gragas,1
Evelynn,0
Karthus,1
Kayn,1
Elise,1
Sejuani,1
Karthus,1
Sejuani,1
Taliyah,1
Kindred,1
Nocturne,1
Kha'Zix,1
Lee Sin,0
Sejuani,1
Lee Sin,1
Elise,1
Fiddlesticks,1
Gragas,1
Sejuani,1
Kindred,1
Sejuani,1
Sejuani,1
Lee Sin,1
Kayn,1
Rek'Sai,1
Rek'Sai,1
Rammus,1
Rek'Sai,1
Olaf,0
Aatrox,0
Taliyah,0
Kha'Zix,1
Lee Sin,1
Olaf,1
Lee Sin,1
Kayn,0
Kayn,1
Lee Sin,0
Taliyah,1
Skarner,1
Aatrox,1
Rek'Sai,1
Rek'Sai,1
Karthus,1
Xin Zhao,1
Olaf,1
Sejuani,1
Kha'Zix,1
Elise,1
Nidalee,1
Rek'Sai,0
Evelynn,1
Olaf,1
Gragas,1
Lee Sin,1
Sejuani,0
Gragas,0
Olaf,1
Nidalee,1
Kindred,1
Lee Sin,0
Kai'Sa,1
Elise,0
Rek'Sai,1
Lee Sin,1
Lee Sin,1
Rek'Sai,1
Jarvan IV,1
Kai'Sa,1
Sejuani,0
Sejuani,1
Elise,1
Lee Sin,1
Shaco,1
Olaf,1
Lee Sin,1
Elise,1
Nidalee,1
Elise,1
Hecarim,0
Shaco,1
Olaf,0
Vi,1
Hecarim,0
Rek'Sai,0
Udyr,1
Jarvan IV,0
Nunu & Willump,1
Jarvan IV,1
Rengar,1
Hecarim,1
Jarvan IV,1
Elise,1
Evelynn,1
Elise,1
Kayn,0
Evelynn,1
Evelynn,1
Karthus,1
Twitch,1
Evelynn,1
Nocturne,1
Shaco,1
Rengar,1
Olaf,0
Lee Sin,1
Rek'Sai,0
Sejuani,1
Skarner,0
Hecarim,1
Kha'Zix,1
Kayn,1
Lee Sin,1
Lee Sin,1
Rengar,1
Lee Sin,0
Lee Sin,1
Hecarim,1
Kayn,1
Rengar,1
Rek'Sai,1
Lee Sin,1
Warwick,1
Lee Sin,1
Warwick,1
Graves,1
Lee Sin,0
Hecarim,0
Hecarim,1
Rek'Sai,1
Hecarim,1
Aatrox,1
Evelynn,1
Elise,1
Sejuani,1
Master Yi,1
Rengar,0
Mordekaiser,1
Graves,1
Diana,1
Rek'Sai,1
Evelynn,1
Udyr,1
Xin Zhao,1
Zac,1
Taliyah,1
Xin Zhao,1
Kindred,1
Lee Sin,0
Vi,1
Kindred,1
Elise,1
Kayn,1
Teemo,1
Lee Sin,0
Olaf,1
Elise,0
Elise,0
Kha'Zix,1
Nunu & Willump,1
Hecarim,1
Karthus,0
Lee Sin,1
Warwick,1
Kha'Zix,0
Sejuani,0
Sejuani,1
Lee Sin,1
Nunu & Willump,1
Xin Zhao,1
Evelynn,1
Hecarim,1
Elise,1
Elise,1
Sylas,1
Lee Sin,1
Nunu & Willump,1
Elise,1
Nunu & Willump,1
Aatrox,1
Jax,1
Rumble,1
Pantheon,0
Elise,1
Elise,1
Taric,0
Lee Sin,1
Lee Sin,0
Hecarim,1
Graves,1
Elise,0
Vi,1
Lee Sin,1
Lee Sin,1
Sejuani,0
Vi,1
Kha'Zix,0
Lee Sin,1
Vi,1
Kha'Zix,1
Taliyah,1
Hecarim,1
Kha'Zix,1
Kayn,1
Lee Sin,1
Jarvan IV,1
Nunu & Willump,1
Kindred,1
Evelynn,1
Graves,1
Jax,1
Aatrox,0
Rengar,0
Lee Sin,1
Hecarim,1
Vi,1
Jarvan IV,1
Kindred,0
Elise,1
Kayn,0
Hecarim,1
Nidalee,1
Nunu & Willump,1
Nautilus,0
Taliyah,1
Taliyah,1
Evelynn,1
Jarvan IV,1
Hecarim,1
Kha'Zix,1
Hecarim,1
Shaco,1
Kayn,1
Rek'Sai,1
Mordekaiser,1
Elise,0
Kha'Zix,1
Hecarim,1
Lee Sin,1
Lee Sin,1
Hecarim,1
Elise,0
Kindred,0
Master Yi,0
Rek'Sai,0
Aatrox,1
Rek'Sai,1
Mordekaiser,1
Evelynn,1
Evelynn,1
Taliyah,1
Kha'Zix,1
Amumu,1
Karthus,1
Sejuani,1
Evelynn,1
Kayn,0
Taliyah,1
Taliyah,1
Kindred,1
Vi,1
Lee Sin,1
Olaf,1
Shaco,1
Elise,1
Graves,1
Kayn,1
Karthus,0
Ryze,1
Jarvan IV,1
Gragas,1
Shaco,0
Lee Sin,1
Graves,1
Elise,1
Lee Sin,0
Shyvana,1
Camille,1
Elise,1
Rek'Sai,1
Kindred,0
Sejuani,1
Sejuani,1
Xayah,0
Olaf,1
Lee Sin,1
Hecarim,0
Sejuani,0
Hecarim,1
Elise,1
Rek'Sai,1
Nidalee,1
Sejuani,1
Sylas,0
Kayn,1
Karthus,0
Kha'Zix,1
Lee Sin,1
Kog'Maw,1
Jarvan IV,0
Lee Sin,1
Rek'Sai,1
Rek'Sai,1
Taliyah,0
Jarvan IV,1
Olaf,0
Elise,1
Kha'Zix,1
Lee Sin,1
Graves,1
Jarvan IV,0
Rek'Sai,0
Olaf,1
Master Yi,1
Lee Sin,1
Kayn,1
Hecarim,1
Lee Sin,0
Sejuani,1
Gragas,1
Sejuani,1
Rek'Sai,1
Rumble,1
Nidalee,1
Kha'Zix,1
Hecarim,0
Zac,1
Nidalee,1
Lee Sin,1
Sejuani,1
Hecarim,1
