jung,result
Jarvan IV,0
Karthus,0
Lee Sin,0
Rengar,0
Taliyah,0
Shaco,0
Nunu & Willump,0
Sejuani,0
Ivern,0
Elise,0
Taliyah,0
Ivern,0
Kha'Zix,0
Ryze,0
Rek'Sai,0
Jarvan IV,0
Jarvan IV,1
Sejuani,0
Sejuani,0
Olaf,0
Poppy,1
Xin Zhao,0
Lee Sin,0
Taliyah,0
Amumu,0
Sejuani,1
Riven,0
Poppy,0
Rek'Sai,0
Graves,0
Kayn,0
Camille,1
Graves,0
Taliyah,1
Vi,1
Rek'Sai,1
Kindred,1
Rengar,1
Graves,0
Sejuani,1
Kha'Zix,1
Sejuani,1
Lee Sin,1
Karthus,1
Nunu & Willump,1
Kayn,1
Sylas,1
Kayn,1
Jarvan IV,1
Master Yi,0
Evelynn,1
Kha'Zix,1
Nunu & Willump,1
Twitch,1
Jarvan IV,1
Nocturne,1
Xin Zhao,1
Olaf,0
Elise,1
Lee Sin,1
Jarvan IV,0
Kha'Zix,1
Kayn,1
Olaf,0
Kindred,1
Elise,1
Olaf,1
Xin Zhao,1
Xin Zhao,1
Elise,0
Rek'Sai,0
Olaf,1
Sejuani,1
Lee Sin,1
Kayn,1
Elise,1
Elise,1
Elise,1
Olaf,1
Gragas,1
Lee Sin,1
Olaf,1
Lee Sin,1
Kai'Sa,1
Kha'Zix,1
Aatrox,0
Kindred,0
Lee Sin,1
Xin Zhao,1
Olaf,1
Gragas,1
Poppy,1
Taliyah,1
Kindred,1
Camille,1
Kayn,0
Olaf,1
Sejuani,1
Lee Sin,1
Karthus,0
Gragas,1
Kayn,1
Taric,1
Kha'Zix,1
Olaf,1
Sejuani,1
Rammus,0
Xin Zhao,0
Lee Sin,1
Nidalee,1
Xin Zhao,1
Jarvan IV,1
Rek'Sai,1
Rek'Sai,1
Taliyah,1
Lee Sin,0
Rek'Sai,1
Jarvan IV,1
Taliyah,1
Lee Sin,1
Lee Sin,1
Rek'Sai,0
Kayn,1
Skarner,0
Elise,1
Hecarim,1
Karthus,0
Lee Sin,1
Elise,1
Sejuani,0
Nunu & Willump,0
Sejuani,1
Sejuani,0
Elise,0
Sejuani,1
Taliyah,1
Lee Sin,1
Elise,1
Kayn,1
Lee Sin,1
Kayn,1
Olaf,1
Kindred,1
Lee Sin,1
Lee Sin,1
Kayn,1
Sejuani,1
Jax,0
Taliyah,0
Jarvan IV,1
Lee Sin,1
Sejuani,0
Vi,1
Zac,1
Elise,1
Karthus,1
Kayn,1
Jarvan IV,1
Olaf,1
Nidalee,1
Taliyah,1
Xin Zhao,1
Karthus,1
Aatrox,1
Nocturne,1
Rammus,1
Kayn,1
Evelynn,0
Warwick,1
Elise,1
Hecarim,1
Evelynn,1
Elise,1
Rengar,1
Elise,1
Lee Sin,1
Hecarim,1
Kha'Zix,0
Elise,1
Lee Sin,0
Evelynn,1
Nidalee,1
Elise,1
Fiddlesticks,1
Rengar,1
Rek'Sai,1
Master Yi,1
Nocturne,1
Jarvan IV,0
Evelynn,1
Kha'Zix,1
Evelynn,0
Skarner,0
Elise,1
Sejuani,1
Evelynn,1
Hecarim,1
Karthus,1
Karthus,1
Vi,1
Jarvan IV,1
Sylas,1
Nocturne,1
Lee Sin,0
Ivern,0
Rengar,0
Rengar,1
Neeko,1
Neeko,1
Elise,1
Gragas,1
Trundle,1
Elise,0
Karthus,0
Sejuani,1
Twitch,1
Xin Zhao,1
Kindred,1
Hecarim,1
Zac,1
Rengar,1
Trundle,1
Elise,1
Elise,1
Trundle,1
Kai'Sa,1
Nunu & Willump,1
Taliyah,1
Kayn,1
Taliyah,1
Gragas,1
Fiddlesticks,1
Master Yi,1
Hecarim,1
Rek'Sai,1
Jarvan IV,1
Kha'Zix,1
Lee Sin,1
Aatrox,1
Shaco,1
Karthus,1
Lee Sin,1
Xin Zhao,1
Elise,1
Nunu & Willump,1
Shyvana,1
Hecarim,1
Lee Sin,1
Sejuani,0
Nidalee,1
Trundle,0
Trundle,1
Sejuani,0
Olaf,1
Taliyah,1
Kha'Zix,0
Gragas,0
Amumu,0
Elise,1
Kindred,1
Sejuani,0
Elise,1
Sylas,0
Sejuani,1
Kayn,1
Shaco,1
Rek'Sai,1
Elise,1
Rumble,1
Aatrox,1
Olaf,0
Hecarim,0
Rumble,1
Lee Sin,1
Gragas,1
Kayn,1
Fiddlesticks,1
Elise,1
Trundle,0
Jarvan IV,1
Evelynn,1
Vi,1
Kindred,1
Vi,1
Gragas,0
Kayn,1
Mordekaiser,1
Sejuani,1
