jung,result
Jarvan IV,1
Lee Sin,1
Skarner,1
Evelynn,1
Xin Zhao,1
Nidalee,1
Kayn,1
Kayn,1
Elise,1
Sejuani,0
Karthus,0
Kindred,1
Olaf,1
Kai'Sa,0
Sejuani,1
Taliyah,0
Karthus,1
Nidalee,1
Kindred,1
Gragas,1
Rek'Sai,1
Kayn,1
Taliyah,1
Xin Zhao,0
Elise,1
Sejuani,1
Olaf,1
Evelynn,1
Sejuani,0
Sejuani,0
Xin Zhao,1
Urgot,1
Sejuani,0
Sejuani,0
Olaf,0
Kayn,1
Lee Sin,1
Xin Zhao,1
Aatrox,0
Kindred,1
Kayn,1
Mordekaiser,0
Elise,0
Lee Sin,1
Sejuani,1
Taliyah,1
Karthus,1
Gragas,1
Elise,1
Camille,1
Aatrox,1
Rek'Sai,1
Kayn,1
Taliyah,1
Kindred,1
Kayn,1
Graves,0
Kindred,1
Kayn,1
Lee Sin,0
Aatrox,1
Camille,1
Kindred,1
Kayn,1
Elise,1
Lee Sin,1
Nocturne,1
Rek'Sai,0
Sejuani,1
Gragas,0
Rek'Sai,1
Kai'Sa,0
Elise,1
Jarvan IV,0
Nidalee,1
Lee Sin,1
Olaf,0
Olaf,0
Taliyah,0
Taliyah,0
Kayn,1
Aatrox,1
Gragas,1
Jarvan IV,1
Elise,1
Gragas,1
Lee Sin,1
Kayn,1
Nidalee,1
Sejuani,1
Kayn,1
Rek'Sai,1
Sejuani,1
Sejuani,1
Elise,1
Elise,1
Shaco,0
Kayn,1
Kayn,1
Xin Zhao,0
Lee Sin,1
Hecarim,1
Elise,1
Lee Sin,1
Aatrox,0
Xin Zhao,1
Kayn,1
Gragas,1
Kayn,1
Rek'Sai,0
Hecarim,1
Kayn,1
Elise,0
Poppy,0
Kayn,1
Lee Sin,1
Kha'Zix,1
Kindred,1
Gragas,1
Gragas,1
Evelynn,1
Kayn,0
Sejuani,1
Rek'Sai,1
Evelynn,1
Evelynn,1
Skarner,1
Gragas,1
Poppy,1
Udyr,1
Hecarim,1
Taliyah,1
Vi,1
Shaco,1
Fiddlesticks,1
Jarvan IV,1
Kayn,1
Shaco,1
Shaco,1
Lee Sin,1
Taliyah,1
Lee Sin,1
Gragas,1
Rek'Sai,1
Elise,0
Evelynn,1
Gragas,1
Master Yi,1
Hecarim,1
Shyvana,1
Lee Sin,1
Sejuani,1
Riven,1
Zac,1
Ryze,1
Lee Sin,0
Kayn,1
Gragas,1
Hecarim,1
Kha'Zix,1
Jarvan IV,1
Evelynn,0
Zac,0
Ornn,1
Kha'Zix,1
Diana,1
Sylas,1
Shaco,0
Jarvan IV,1
Elise,1
Kindred,1
Vi,1
Evelynn,1
Kha'Zix,1
Trundle,1
Jarvan IV,1
Taliyah,1
Jarvan IV,1
Renekton,1
Sylas,1
Aatrox,0
Sejuani,1
Olaf,1
Kha'Zix,1
Karthus,1
Graves,1
Gragas,1
Kindred,1
Lee Sin,1
Kha'Zix,1
Nunu & Willump,1
Xin Zhao,1
Karthus,1
Elise,1
Evelynn,0
Kha'Zix,1
Kayn,1
Elise,1
Kayn,1
Kha'Zix,1
Jarvan IV,1
Lee Sin,1
Karthus,1
Jax,1
Olaf,1
Kayn,1
Sejuani,1
Warwick,1
Kayn,0
Skarner,1
Kayn,1
Gragas,1
Kha'Zix,1
Kha'Zix,0
Kindred,1
Kindred,1
Mordekaiser,0
Hecarim,1
Kindred,1
Xin Zhao,1
Olaf,1
Taliyah,1
Vi,1
Taliyah,1
Jarvan IV,1
Karthus,1
Hecarim,0
Sejuani,1
Hecarim,1
Nidalee,1
Elise,1
Kha'Zix,1
Kayn,1
Kha'Zix,1
Evelynn,1
Hecarim,1
Lee Sin,0
Elise,1
Kindred,1
Gragas,1
Gragas,1
Corki,1
Kayn,1
Taliyah,1
Hecarim,1
Elise,0
Kindred,1
Evelynn,1
Kha'Zix,1
Jarvan IV,0
Rek'Sai,0
Jarvan IV,1
Lee Sin,0
Jarvan IV,0
Twitch,1
Rek'Sai,0
Hecarim,1
Sejuani,0
Shaco,0
Rengar,1
Gragas,1
Ivern,1
Sejuani,1
Kayn,1
Sejuani,0
Jax,1
Elise,1
Taliyah,1
Vi,0
Kindred,1
Jarvan IV,1
Graves,1
Sejuani,0
Sylas,1
Evelynn,1
Kayn,1
Udyr,0
Elise,1
Olaf,1
Kindred,1
Xin Zhao,1
Lee Sin,1
Hecarim,1
Karthus,1
Sejuani,1
Rengar,1
Taliyah,1
Hecarim,1
Master Yi,1
Sejuani,1
Sejuani,1
Kayn,1
Sejuani,1
Hecarim,1
Nidalee,1
Lee Sin,1
Taliyah,1
Kha'Zix,1
Camille,1
Sejuani,1
Rek'Sai,1
Taliyah,1
Graves,1
Lee Sin,1
Taliyah,1
Sejuani,1
Karma,1
Elise,1
Rek'Sai,1
Nidalee,0
Zac,1
Rek'Sai,1
Kha'Zix,1
Taliyah,1
Taliyah,1
Elise,1
Sejuani,1
Lee Sin,1
Rengar,1
Rek'Sai,1
Gragas,1
Sejuani,1
Sejuani,0
Evelynn,0
Kha'Zix,1
Rek'Sai,1
Rek'Sai,1
Lee Sin,0
Elise,1
Sejuani,1
Taliyah,0
Gragas,0
Sejuani,1
Kayn,0
Kindred,1
Lee Sin,1
Rek'Sai,1
Kha'Zix,0
Kayn,0
Warwick,1
Kha'Zix,1
Jarvan IV,1
Rek'Sai,1
Kindred,0
Lee Sin,1
Kindred,1
Kindred,1
Elise,1
Lee Sin,1
Lee Sin,1
Kha'Zix,1
Sejuani,0
Rek'Sai,0
Lee Sin,0
Hecarim,1
Lee Sin,1
Kayn,1
Sejuani,1
Vi,1
Kindred,1
Camille,1
Rek'Sai,1
Jarvan IV,1
Shaco,1
Gragas,1
Graves,1
Evelynn,1
Shaco,1
