jung,result
Rek'Sai,0
Xin Zhao,0
Lee Sin,0
Sejuani,0
Lee Sin,0
Xin Zhao,0
Jarvan IV,0
Rengar,0
Rek'Sai,0
Gragas,1
Karthus,0
Kayn,0
Gragas,0
Olaf,0
Amumu,1
Gragas,0
Kha'Zix,0
Karthus,0
Lee Sin,0
Taliyah,0
Rek'Sai,0
Ivern,1
Lee Sin,0
Evelynn,0
Elise,0
Lee Sin,0
Kayn,1
Kayn,0
Warwick,1
Graves,1
Hecarim,1
Gragas,1
Lee Sin,1
Kayn,0
Hecarim,1
Karthus,1
Zac,1
Kha'Zix,1
Rek'Sai,1
Kayn,1
Vi,0
Skarner,1
Jarvan IV,1
Evelynn,1
Fiddlesticks,1
Rek'Sai,1
Olaf,1
Zac,1
Camille,1
Lee Sin,0
Olaf,1
Kindred,1
Lee Sin,1
Graves,0
Taliyah,1
Sejuani,1
Elise,1
Sylas,0
Lee Sin,1
Olaf,0
Karthus,1
Taliyah,0
Nidalee,0
Olaf,1
Taliyah,1
Nidalee,1
Camille,1
Sejuani,1
Elise,1
Xin Zhao,1
Jax,0
Elise,1
Trundle,1
Taliyah,0
Elise,0
Sejuani,0
Lee Sin,1
Taliyah,1
Olaf,1
Lee Sin,1
Lee Sin,1
Elise,0
Kayn,1
Rek'Sai,1
Rammus,1
Sejuani,1
Volibear,1
Lee Sin,1
Rek'Sai,1
Karthus,1
Lee Sin,0
Gragas,1
Olaf,1
Gragas,0
Camille,1
Sejuani,1
Elise,0
Rek'Sai,1
Lee Sin,0
Olaf,1
Lee Sin,0
Karthus,1
Karthus,0
Taliyah,1
Sejuani,1
Lee Sin,1
Kayn,1
Karthus,1
Sejuani,1
Lee Sin,0
Sejuani,1
Kindred,1
Rek'Sai,1
Sejuani,1
Lee Sin,1
Kayn,1
Kayn,1
Lee Sin,1
Taliyah,1
Lee Sin,1
Rek'Sai,1
Aatrox,1
Evelynn,1
Rek'Sai,0
Taliyah,0
Rek'Sai,0
Elise,1
Olaf,1
Gragas,0
Kayn,1
Kayn,1
Jarvan IV,1
Elise,1
Taliyah,1
Hecarim,1
Nidalee,1
Taliyah,0
Karthus,0
Gragas,1
Gragas,1
Lee Sin,1
Aatrox,1
Nunu & Willump,0
Gragas,1
Nidalee,0
Kindred,0
Rek'Sai,1
Sejuani,1
Kha'Zix,0
Karthus,1
Olaf,1
Taliyah,0
Jarvan IV,1
Kayn,1
Rek'Sai,1
Gragas,1
Rek'Sai,1
Nidalee,1
Sejuani,1
Gragas,1
Kindred,1
Kindred,1
Lee Sin,1
Kai'Sa,1
Hecarim,1
Nidalee,1
Taliyah,1
Jarvan IV,1
Gragas,0
Olaf,0
Zac,1
Evelynn,1
Elise,1
Kha'Zix,1
Karthus,1
Taliyah,0
Kayn,1
Karthus,1
Karthus,1
Nidalee,1
Sejuani,1
Hecarim,1
Evelynn,0
Nunu & Willump,0
Lee Sin,0
Kayn,1
Elise,0
Gragas,1
Hecarim,0
Kha'Zix,1
Elise,1
Diana,1
Hecarim,1
Evelynn,1
Evelynn,1
Elise,1
Gragas,1
Hecarim,1
Rek'Sai,1
Rek'Sai,1
Kayn,1
Rengar,1
Evelynn,0
Kindred,1
Rek'Sai,1
Jarvan IV,0
Evelynn,1
Gragas,1
Graves,1
Lee Sin,1
Nidalee,1
Nunu & Willump,1
Kha'Zix,1
Nidalee,1
Kayn,1
Jarvan IV,1
Shaco,1
Jarvan IV,1
Elise,1
Lee Sin,1
Rammus,0
Rek'Sai,1
Udyr,1
Jarvan IV,1
Lee Sin,1
Jax,1
Lee Sin,1
Lee Sin,1
Hecarim,0
Lee Sin,1
Gragas,1
Kayn,1
Nunu & Willump,1
Taliyah,1
Sejuani,1
Rek'Sai,1
Lee Sin,1
Evelynn,1
Sejuani,1
Fiddlesticks,1
Sejuani,1
Hecarim,1
Nunu & Willump,1
Graves,1
Fiddlesticks,1
Shaco,1
Jarvan IV,1
Xin Zhao,1
Sejuani,0
Gragas,1
Kayn,1
Karthus,0
Lee Sin,0
Olaf,0
Trundle,1
Rek'Sai,1
Sylas,1
Hecarim,0
Lee Sin,0
Rek'Sai,0
Kindred,1
Rek'Sai,1
Nidalee,1
Rek'Sai,1
Elise,1
Jarvan IV,1
Jarvan IV,1
Nunu & Willump,1
