jung,result
Kindred,0
Lee Sin,0
Elise,0
Rek'Sai,0
Sejuani,0
Kha'Zix,1
Shaco,0
Lee Sin,0
Master Yi,0
Sylas,0
Sejuani,0
Nidalee,1
Sejuani,0
Kindred,1
Evelynn,0
Lee Sin,0
Sejuani,0
Olaf,1
Olaf,0
Sejuani,0
Sejuani,0
Vi,0
Nunu & Willump,0
Lee Sin,0
Elise,0
Gragas,0
Olaf,0
Hecarim,0
Nunu & Willump,1
Rek'Sai,0
Jarvan IV,0
Udyr,0
Xin Zhao,0
Kayn,0
Sylas,0
Mordekaiser,0
Lee Sin,0
Hecarim,0
Sejuani,0
Urgot,0
Elise,0
Sejuani,0
Gragas,1
Gragas,0
Zac,0
Kha'Zix,0
Sejuani,1
Lee Sin,0
Lee Sin,1
Rek'Sai,0
Shaco,1
Rengar,0
Mordekaiser,0
Trundle,0
Sejuani,0
Elise,0
Cho'Gath,0
Elise,0
Nunu & Willump,0
Sejuani,1
Gragas,0
Elise,0
Elise,0
Gragas,1
Karthus,1
Elise,1
Olaf,1
Kayn,0
Rek'Sai,0
Lee Sin,0
Kayn,0
Shaco,0
Graves,0
Kayn,0
Master Yi,0
Olaf,1
Shyvana,1
Jarvan IV,0
Nunu & Willump,0
Warwick,1
Jarvan IV,0
Evelynn,0
Lee Sin,0
Sejuani,1
Xin Zhao,0
Skarner,0
Nunu & Willump,0
Graves,0
Nunu & Willump,0
Ivern,1
Rek'Sai,0
Gragas,0
Elise,0
Sejuani,0
Hecarim,0
Zac,0
Jarvan IV,1
Rek'Sai,1
Evelynn,0
Trundle,0
Sejuani,1
Kha'Zix,0
Kindred,0
Elise,0
Vi,0
Lee Sin,0
Lee Sin,0
Rek'Sai,0
Jarvan IV,0
Kayn,1
Kha'Zix,0
Sejuani,0
Kha'Zix,0
Rek'Sai,0
Pyke,0
Lee Sin,0
Hecarim,0
Ivern,1
Olaf,0
Jarvan IV,0
Evelynn,0
Sejuani,0
Sejuani,0
Master Yi,0
Sylas,0
Warwick,0
Shaco,0
Rammus,0
Lee Sin,0
Zac,0
Sejuani,0
Kayn,0
Graves,0
Amumu,1
Rengar,0
Lee Sin,0
Kayn,1
Hecarim,0
Trundle,0
Lee Sin,1
Jarvan IV,0
Rammus,1
Evelynn,1
Rek'Sai,0
Jax,0
Evelynn,0
Lee Sin,0
Jax,0
Gragas,0
Rengar,0
Taric,0
Sejuani,0
Master Yi,0
Hecarim,1
Elise,0
Jarvan IV,0
Hecarim,0
Xin Zhao,0
Mordekaiser,0
Nautilus,0
Evelynn,1
Evelynn,0
Tryndamere,0
Rammus,0
Wukong,0
Hecarim,0
Taliyah,0
Karthus,0
Elise,0
Kayn,0
Karthus,0
Mordekaiser,1
Rek'Sai,1
Hecarim,1
Aatrox,0
Vi,0
Kindred,0
Nidalee,0
Zac,1
Zac,1
Rek'Sai,0
Kindred,0
Mordekaiser,0
Jarvan IV,0
Twisted Fate,0
Kha'Zix,1
Vi,1
Skarner,0
Lee Sin,1
Lee Sin,0
Warwick,0
Hecarim,0
Kayn,0
Evelynn,0
Xin Zhao,0
Mordekaiser,1
Kayn,1
Master Yi,0
Elise,0
Gragas,0
Kha'Zix,0
Lee Sin,0
Warwick,0
Karthus,0
Jarvan IV,1
Rek'Sai,0
Elise,0
Karthus,0
Kha'Zix,0
Taliyah,0
Master Yi,0
Karthus,1
Rengar,1
Kindred,1
Lee Sin,0
Hecarim,0
Mordekaiser,0
Evelynn,0
Sejuani,1
Kindred,0
Lee Sin,1
Lee Sin,0
Ekko,0
Nunu & Willump,0
Hecarim,0
Taliyah,0
Jarvan IV,0
Karthus,1
Rammus,1
Vi,0
Shaco,1
Rengar,1
Lee Sin,0
Taliyah,1
Lee Sin,1
Rengar,1
Master Yi,0
Kha'Zix,0
Master Yi,0
Elise,1
Taliyah,1
Sylas,0
Hecarim,0
Fiddlesticks,0
Shaco,1
Kayn,0
Volibear,0
Vi,1
Hecarim,0
Udyr,0
Hecarim,1
Xin Zhao,0
Lee Sin,0
Karthus,0
Kayn,0
Taliyah,0
Kayn,1
Karthus,1
Hecarim,1
Elise,0
Elise,0
Kayn,0
Rek'Sai,0
Vi,0
Master Yi,0
Xin Zhao,0
Rengar,0
Hecarim,0
Jarvan IV,0
Taliyah,0
Karthus,0
Lee Sin,0
Lee Sin,0
Jarvan IV,0
Sylas,0
Lee Sin,0
Zac,0
Kayn,0
Jarvan IV,0
Kayn,0
Hecarim,0
Fiddlesticks,0
Rek'Sai,0
Sejuani,0
Evelynn,0
Sejuani,0
Kayn,0
Rengar,0
Graves,0
Sylas,0
Evelynn,0
Hecarim,0
Sejuani,0
Aatrox,0
Shaco,0
Master Yi,0
Vi,0
Hecarim,0
Rengar,0
Graves,0
Kha'Zix,0
Gragas,1
Shaco,0
Trundle,1
Rengar,0
Sejuani,0
Shaco,0
Sejuani,0
Graves,0
Hecarim,0
Kha'Zix,0
Evelynn,0
Trundle,0
Jarvan IV,0
Sejuani,0
Kayn,0
Evelynn,0
Ryze,0
Nidalee,0
Gragas,0
Lee Sin,0
Nunu & Willump,0
Skarner,0
Skarner,0
Jarvan IV,0
Sejuani,0
Xin Zhao,0
Xin Zhao,0
Hecarim,1
Elise,0
Amumu,0
Taliyah,1
Lee Sin,0
Sejuani,0
Camille,0
Karthus,0
Nidalee,1
Kha'Zix,0
Kha'Zix,0
Rengar,0
Poppy,0
Gragas,0
Elise,1
Evelynn,1
Lee Sin,0
Sejuani,1
Karthus,0
Poppy,0
Mordekaiser,1
Gragas,1
Elise,0
Sejuani,0
Gragas,1
Zac,0
Rengar,0
Vi,1
Lee Sin,0
Elise,0
Singed,0
Aatrox,0
Olaf,0
Fiddlesticks,0
Kindred,0
Jarvan IV,0
Sylas,0
Ivern,0
Evelynn,0
Sylas,0
Gragas,0
Fiddlesticks,0
Elise,0
Elise,0
Graves,0
Lee Sin,0
Vi,0
Kindred,0
Lee Sin,1
Sejuani,0
Elise,0
Taliyah,0
Rek'Sai,0
Rengar,1
Vi,1
Graves,0
Taliyah,0
Sejuani,0
Graves,1
Elise,0
Fiddlesticks,0
Karthus,0
Kindred,0
Kha'Zix,0
Sejuani,0
Ivern,0
Elise,0
Shaco,0
Rengar,0
Vi,1
Taliyah,0
Vi,0
Jarvan IV,0
Lee Sin,0
Gragas,0
Ivern,0
Jarvan IV,0
Elise,0
Jarvan IV,0
Jarvan IV,1
Mordekaiser,0
Kha'Zix,0
Rek'Sai,0
Evelynn,0
Lee Sin,1
Taliyah,0
Lee Sin,0
Xin Zhao,0
Sejuani,0
Lee Sin,0
Hecarim,0
Lee Sin,0
Hecarim,0
Aatrox,0
Hecarim,0
Vi,0
Lee Sin,1
Nidalee,1
Sejuani,1
Sejuani,0
Hecarim,1
Warwick,0
Sejuani,1
Rek'Sai,1
Kindred,1
Xin Zhao,1
Kha'Zix,0
Pantheon,0
Taliyah,1
Sejuani,1
Kayn,1
Nidalee,1
Lee Sin,1
Karthus,1
Hecarim,1
Kayn,1
Jarvan IV,1
Evelynn,1
Kayn,1
Zac,1
Elise,1
Karthus,1
Rek'Sai,1
Kha'Zix,1
Aatrox,1
Vi,1
Lee Sin,1
Gragas,0
Lee Sin,1
Rengar,1
Kha'Zix,1
Ekko,1
Nunu & Willump,1
Olaf,1
Graves,1
Lee Sin,1
Elise,1
Nidalee,1
Xin Zhao,1
Rek'Sai,1
Aatrox,1
Xin Zhao,1
Gragas,1
Taliyah,1
Nidalee,0
Lee Sin,1
Sejuani,1
Kindred,1
Gragas,1
Olaf,1
Lee Sin,1
Elise,1
Rek'Sai,0
Rek'Sai,1
Taliyah,0
Lee Sin,1
Karthus,0
Olaf,1
Olaf,0
Sylas,1
Elise,1
Sejuani,1
Olaf,0
Rek'Sai,0
Rek'Sai,1
Elise,0
Taliyah,0
Nidalee,1
Olaf,1
Rek'Sai,0
Rammus,1
Sejuani,1
Taliyah,1
Taliyah,1
Kindred,1
Kha'Zix,0
Kindred,1
Taliyah,1
Taliyah,1
Xin Zhao,0
Elise,1
Sejuani,1
Rek'Sai,1
Olaf,1
Taliyah,1
Lee Sin,0
Evelynn,1
Taliyah,1
Sejuani,0
Urgot,1
Gragas,1
Lee Sin,1
Sejuani,0
Sejuani,0
Urgot,1
Elise,1
Elise,0
Aatrox,0
Aatrox,0
Olaf,1
Lee Sin,1
Kindred,1
Taliyah,1
Sejuani,1
Olaf,1
Taliyah,1
Elise,1
Taliyah,1
Sejuani,1
Mordekaiser,0
Taliyah,1
Taliyah,1
Karthus,1
Gragas,1
Kayn,1
Camille,1
Elise,1
Rek'Sai,0
Elise,1
Rek'Sai,1
Taliyah,1
Lee Sin,1
Karthus,0
Jarvan IV,1
Rek'Sai,1
Gragas,1
