jung,result
Gragas,0
Mordekaiser,1
Gragas,0
Kindred,1
Hecarim,1
Gragas,0
Rengar,0
Zac,0
Jarvan IV,1
Kayn,1
Gragas,0
Hecarim,1
Gragas,1
Zac,1
Rengar,1
Sejuani,1
Gragas,0
Sejuani,0
Sejuani,1
Zac,1
Sejuani,0
Gragas,1
Sejuani,1
Trundle,1
Rek'Sai,1
Zac,0
Kindred,0
Sejuani,1
Karthus,1
Zac,1
Elise,1
Kindred,1
Nunu & Willump,1
Elise,1
Gragas,1
Jarvan IV,1
Kindred,1
Kha'Zix,1
Kha'Zix,0
Vi,1
Gragas,1
Taliyah,1
Kha'Zix,1
Jarvan IV,1
Nunu & Willump,0
Olaf,1
Rek'Sai,1
Hecarim,1
Taliyah,1
Elise,1
Evelynn,1
Nidalee,1
Warwick,1
Graves,1
Hecarim,0
Rek'Sai,1
Jarvan IV,1
Gragas,1
Evelynn,1
Taliyah,1
Kindred,1
Sejuani,1
Zac,1
Taliyah,1
Rek'Sai,1
Warwick,1
Mordekaiser,1
Gragas,1
Hecarim,1
Vi,1
Volibear,1
Hecarim,1
Sejuani,1
Elise,0
Rengar,1
Jarvan IV,1
Kha'Zix,1
Hecarim,1
Hecarim,1
Warwick,1
Sejuani,1
Aatrox,1
Lee Sin,0
Gragas,1
Trundle,1
Gragas,1
Nunu & Willump,1
Gragas,1
Sejuani,1
Rek'Sai,1
Sejuani,1
Evelynn,1
Sejuani,0
Lee Sin,1
Evelynn,1
Kayn,1
Hecarim,1
Elise,1
Gragas,1
Lee Sin,1
Master Yi,1
Sejuani,1
Xin Zhao,1
Lee Sin,1
Skarner,1
Hecarim,1
Evelynn,1
Sejuani,1
Gragas,1
Lee Sin,1
Jarvan IV,0
Taliyah,1
Taliyah,1
Evelynn,1
Rek'Sai,1
Sejuani,1
Lee Sin,1
Taliyah,1
Gragas,1
Sejuani,1
Ivern,1
Sejuani,0
Lee Sin,1
Gragas,1
Sejuani,1
Graves,1
Gragas,1
Sejuani,1
Gragas,1
Gragas,1
Gragas,1
Gragas,1
Sejuani,1
Karthus,1
Taliyah,1
Nunu & Willump,1
Kindred,1
Elise,1
Poppy,1
Sejuani,0
Jax,0
Rengar,1
Nidalee,1
Zac,1
Evelynn,1
Fiddlesticks,0
