jung,result
Ivern,1
Kayn,1
Nunu & Willump,1
Karthus,0
Kayn,1
Hecarim,1
Mordekaiser,0
Mordekaiser,1
Kayn,1
Kindred,1
Hecarim,1
Xin Zhao,0
Nunu & Willump,1
Rek'Sai,1
Kayn,1
Gragas,1
Gragas,1
Mordekaiser,0
Olaf,1
Elise,1
Warwick,1
Karthus,1
Jax,1
Nidalee,1
Sejuani,1
Ivern,1
Evelynn,1
Kindred,0
Evelynn,1
Malphite,1
Kayn,1
Lee Sin,1
Nunu & Willump,1
Vi,1
Kayn,1
Kindred,1
Rammus,1
Lee Sin,1
Olaf,1
Aatrox,0
Twitch,1
Hecarim,1
Hecarim,1
Hecarim,1
Skarner,0
Elise,1
Ivern,1
Karthus,0
Elise,1
Gragas,1
Warwick,0
Taliyah,1
Lee Sin,0
Karthus,1
Kayn,1
Taliyah,1
Rek'Sai,1
Kayn,1
Sejuani,1
Elise,1
Jarvan IV,1
Hecarim,1
Hecarim,1
Gragas,1
Kha'Zix,0
Taliyah,1
Kha'Zix,1
Gragas,0
Kindred,1
Xin Zhao,1
Ivern,1
Rek'Sai,1
Gragas,1
Kayn,1
Gragas,0
Rek'Sai,0
Taliyah,0
Sejuani,1
Lee Sin,1
Karthus,1
Kindred,1
Sejuani,1
Sejuani,1
Kindred,0
Jarvan IV,1
Kog'Maw,1
Karthus,1
Sejuani,1
Evelynn,1
Karthus,1
Gragas,1
Taliyah,1
Nocturne,1
Kha'Zix,1
Kindred,1
Poppy,1
Elise,1
Karthus,1
Lee Sin,0
Lee Sin,1
Rek'Sai,1
Sejuani,1
Nidalee,0
Nocturne,1
Aatrox,0
Rek'Sai,0
Evelynn,1
